hhid,zone,state,sector,oop_health_spending,total_income,oop_burden_pct,income_quintile,sector_label,oop_burden,state_name
20182,1,23.0,2,32000,5000,100,Q1 (Poorest),Rural,100,Kwara
20202,1,23.0,2,1500,98000,1.530612244897959,Q4,Rural,1.530612244897959,Kwara
20206,1,23.0,2,0,20000,0.0,Q2,Rural,0.0,Kwara
20274,1,23.0,1,1250,55000,2.272727272727273,Q4,Urban,2.272727272727273,Kwara
20275,1,23.0,1,0,35000,0.0,Q3,Urban,0.0,Kwara
20335,1,23.0,1,8300,288000,2.8819444444444446,Q5 (Richest),Urban,2.8819444444444446,Kwara
20347,1,23.0,2,0,80000,0.0,Q4,Rural,0.0,Kwara
20356,1,23.0,1,9000,300000,3.0,Q5 (Richest),Urban,3.0,Kwara
20357,1,23.0,1,26050,1070000,2.4345794392523366,Q5 (Richest),Urban,2.4345794392523366,Kwara
20359,1,23.0,1,5000,25000,20.0,Q2,Urban,20.0,Kwara
20372,1,23.0,1,300,21000,1.4285714285714286,Q2,Urban,1.4285714285714286,Kwara
20383,1,23.0,1,97300,150000,64.86666666666666,Q4,Urban,64.86666666666666,Kwara
20385,1,23.0,1,13200,96000,13.750000000000002,Q4,Urban,13.750000000000002,Kwara
20390,1,23.0,1,1200,25000,4.8,Q2,Urban,4.8,Kwara
20416,1,23.0,2,1300,15000,8.666666666666668,Q2,Rural,8.666666666666668,Kwara
20418,1,23.0,2,0,15000,0.0,Q2,Rural,0.0,Kwara
20419,1,23.0,2,1000,12000,8.333333333333332,Q2,Rural,8.333333333333332,Kwara
20432,1,23.0,2,0,65000,0.0,Q4,Rural,0.0,Kwara
20438,1,23.0,2,38500,20000,100,Q2,Rural,100,Kwara
20563,1,23.0,2,0,80000,0.0,Q4,Rural,0.0,Kwara
20599,1,23.0,2,4000,10000,40.0,Q1 (Poorest),Rural,40.0,Kwara
20612,1,23.0,2,1500,100000,1.5,Q4,Rural,1.5,Kwara
20659,1,23.0,2,12700,60000,21.166666666666668,Q4,Rural,21.166666666666668,Kwara
20672,1,23.0,1,8800,40000,22.0,Q3,Urban,22.0,Kwara
20675,1,23.0,1,11800,200000,5.8999999999999995,Q5 (Richest),Urban,5.8999999999999995,Kwara
20682,1,23.0,2,800,75000,1.0666666666666667,Q4,Rural,1.0666666666666667,Kwara
20702,1,23.0,1,11000,216000,5.092592592592593,Q5 (Richest),Urban,5.092592592592593,Kwara
20834,1,23.0,2,9000,336000,2.6785714285714284,Q5 (Richest),Rural,2.6785714285714284,Kwara
20892,1,23.0,1,0,150000,0.0,Q4,Urban,0.0,Kwara
21003,6,30.0,1,7300,30000,24.333333333333336,Q3,Urban,24.333333333333336,Oyo
21008,6,30.0,1,2500,50000,5.0,Q3,Urban,5.0,Oyo
21011,6,30.0,1,800,20000,4.0,Q2,Urban,4.0,Oyo
21013,6,30.0,1,0,48000,0.0,Q3,Urban,0.0,Oyo
21014,6,30.0,1,100,8000,1.25,Q1 (Poorest),Urban,1.25,Oyo
21015,6,30.0,1,48200,120000,40.166666666666664,Q4,Urban,40.166666666666664,Oyo
21022,6,30.0,1,10300,70000,14.714285714285714,Q4,Urban,14.714285714285714,Oyo
21024,6,30.0,1,0,18000,0.0,Q2,Urban,0.0,Oyo
21027,6,30.0,1,1000,78000,1.282051282051282,Q4,Urban,1.282051282051282,Oyo
21042,6,30.0,2,0,30000,0.0,Q3,Rural,0.0,Oyo
21043,6,30.0,2,0,50000,0.0,Q3,Rural,0.0,Oyo
21044,6,30.0,2,5300,20000,26.5,Q2,Rural,26.5,Oyo
21045,6,30.0,2,0,100000,0.0,Q4,Rural,0.0,Oyo
21046,6,30.0,2,0,20000,0.0,Q2,Rural,0.0,Oyo
21047,6,30.0,2,0,200000,0.0,Q5 (Richest),Rural,0.0,Oyo
21048,6,30.0,2,150,250000,0.06,Q5 (Richest),Rural,0.06,Oyo
21050,6,30.0,2,0,15000,0.0,Q2,Rural,0.0,Oyo
21052,6,30.0,2,2500,5000,50.0,Q1 (Poorest),Rural,50.0,Oyo
21054,6,30.0,2,6500,50000,13.0,Q3,Rural,13.0,Oyo
21055,6,30.0,2,0,8000,0.0,Q1 (Poorest),Rural,0.0,Oyo
21056,6,30.0,2,0,10000,0.0,Q1 (Poorest),Rural,0.0,Oyo
21059,6,30.0,2,12550,60000,20.916666666666668,Q4,Rural,20.916666666666668,Oyo
21061,6,30.0,2,0,10000,0.0,Q1 (Poorest),Rural,0.0,Oyo
21062,6,30.0,2,150000,50000,100,Q3,Rural,100,Oyo
21063,6,30.0,2,0,6000,0.0,Q1 (Poorest),Rural,0.0,Oyo
21064,6,30.0,2,3000,50000,6.0,Q3,Rural,6.0,Oyo
21067,6,30.0,2,1550,20000,7.75,Q2,Rural,7.75,Oyo
21078,6,30.0,2,2000,50000,4.0,Q3,Rural,4.0,Oyo
21079,6,30.0,2,5000,50000,10.0,Q3,Rural,10.0,Oyo
21080,6,30.0,2,3650,5000,73.0,Q1 (Poorest),Rural,73.0,Oyo
21084,6,30.0,2,7000,30000,23.333333333333332,Q3,Rural,23.333333333333332,Oyo
21085,6,30.0,2,3500,8000,43.75,Q1 (Poorest),Rural,43.75,Oyo
21090,6,30.0,2,500,50000,1.0,Q3,Rural,1.0,Oyo
21092,6,30.0,1,100,240000,0.04166666666666667,Q5 (Richest),Urban,0.04166666666666667,Oyo
21094,6,30.0,1,0,25000,0.0,Q2,Urban,0.0,Oyo
21096,6,30.0,1,0,110000,0.0,Q4,Urban,0.0,Oyo
21105,6,30.0,1,0,50000,0.0,Q3,Urban,0.0,Oyo
21122,6,30.0,2,0,110000,0.0,Q4,Rural,0.0,Oyo
21127,6,30.0,2,0,48000,0.0,Q3,Rural,0.0,Oyo
21141,6,30.0,1,12940,40000,32.35,Q3,Urban,32.35,Oyo
21142,6,30.0,1,150,7500,2.0,Q1 (Poorest),Urban,2.0,Oyo
21146,6,30.0,1,4700,600000,0.7833333333333333,Q5 (Richest),Urban,0.7833333333333333,Oyo
21147,6,30.0,1,0,168000,0.0,Q5 (Richest),Urban,0.0,Oyo
21150,6,30.0,1,34000,120000,28.333333333333332,Q4,Urban,28.333333333333332,Oyo
21152,6,30.0,1,26000,1240000,2.0967741935483875,Q5 (Richest),Urban,2.0967741935483875,Oyo
21157,6,30.0,1,5250,180000,2.9166666666666665,Q5 (Richest),Urban,2.9166666666666665,Oyo
21167,6,30.0,1,0,70000,0.0,Q4,Urban,0.0,Oyo
21168,6,30.0,1,0,5000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21171,6,30.0,1,0,1308000,0.0,Q5 (Richest),Urban,0.0,Oyo
21174,6,30.0,1,9000,200000,4.5,Q5 (Richest),Urban,4.5,Oyo
21177,6,30.0,1,0,45000,0.0,Q3,Urban,0.0,Oyo
21184,6,30.0,1,3200,272000,1.1764705882352942,Q5 (Richest),Urban,1.1764705882352942,Oyo
21185,6,30.0,1,15000,12000,100,Q2,Urban,100,Oyo
21191,6,30.0,1,0,50000,0.0,Q3,Urban,0.0,Oyo
21193,6,30.0,1,43000,131000,32.82442748091603,Q4,Urban,32.82442748091603,Oyo
21197,6,30.0,1,44450,385000,11.545454545454545,Q5 (Richest),Urban,11.545454545454545,Oyo
21250,6,30.0,1,300,40000,0.75,Q3,Urban,0.75,Oyo
21251,6,30.0,1,0,100000,0.0,Q4,Urban,0.0,Oyo
21252,6,30.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21258,6,30.0,1,1500,80000,1.875,Q4,Urban,1.875,Oyo
21266,6,30.0,2,0,30000,0.0,Q3,Rural,0.0,Oyo
21270,6,30.0,2,0,10000,0.0,Q1 (Poorest),Rural,0.0,Oyo
21272,6,30.0,2,0,45000,0.0,Q3,Rural,0.0,Oyo
21279,6,30.0,2,16500,140000,11.785714285714285,Q4,Rural,11.785714285714285,Oyo
21283,6,30.0,2,7000,10000,70.0,Q1 (Poorest),Rural,70.0,Oyo
21287,6,30.0,2,0,35000,0.0,Q3,Rural,0.0,Oyo
21292,6,30.0,1,3400,55000,6.181818181818182,Q4,Urban,6.181818181818182,Oyo
21293,6,30.0,1,2000,70000,2.857142857142857,Q4,Urban,2.857142857142857,Oyo
21294,6,30.0,1,2000,80000,2.5,Q4,Urban,2.5,Oyo
21296,6,30.0,1,5800,90000,6.444444444444445,Q4,Urban,6.444444444444445,Oyo
21297,6,30.0,1,17500,20000,87.5,Q2,Urban,87.5,Oyo
21298,6,30.0,1,351500,1050000,33.476190476190474,Q5 (Richest),Urban,33.476190476190474,Oyo
21299,6,30.0,1,0,80000,0.0,Q4,Urban,0.0,Oyo
21306,6,30.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21308,6,30.0,1,0,36000,0.0,Q3,Urban,0.0,Oyo
21309,6,30.0,1,3200,70000,4.571428571428571,Q4,Urban,4.571428571428571,Oyo
21310,6,30.0,1,120,12000,1.0,Q2,Urban,1.0,Oyo
21313,6,30.0,1,0,270000,0.0,Q5 (Richest),Urban,0.0,Oyo
21315,6,30.0,1,7000,80000,8.75,Q4,Urban,8.75,Oyo
21318,6,30.0,1,5000,35000,14.285714285714285,Q3,Urban,14.285714285714285,Oyo
21320,6,30.0,2,0,35000,0.0,Q3,Rural,0.0,Oyo
21321,6,30.0,2,2200,25000,8.799999999999999,Q2,Rural,8.799999999999999,Oyo
21322,6,30.0,2,0,65000,0.0,Q4,Rural,0.0,Oyo
21326,6,30.0,2,3700,80000,4.625,Q4,Rural,4.625,Oyo
21328,6,30.0,2,5000,60000,8.333333333333332,Q4,Rural,8.333333333333332,Oyo
21329,6,30.0,2,5000,35000,14.285714285714285,Q3,Rural,14.285714285714285,Oyo
21334,6,30.0,1,0,80000,0.0,Q4,Urban,0.0,Oyo
21336,6,30.0,1,2000,21000,9.523809523809524,Q2,Urban,9.523809523809524,Oyo
21337,6,30.0,1,0,20000,0.0,Q2,Urban,0.0,Oyo
21338,6,30.0,1,43500,30000,100,Q3,Urban,100,Oyo
21339,6,30.0,1,2500,45000,5.555555555555555,Q3,Urban,5.555555555555555,Oyo
21340,6,30.0,1,0,15000,0.0,Q2,Urban,0.0,Oyo
21341,6,30.0,1,0,60000,0.0,Q4,Urban,0.0,Oyo
21343,6,30.0,1,78000,30000,100,Q3,Urban,100,Oyo
21349,6,30.0,1,2000,131000,1.5267175572519083,Q4,Urban,1.5267175572519083,Oyo
21357,6,30.0,1,8000,41000,19.51219512195122,Q3,Urban,19.51219512195122,Oyo
21360,6,30.0,1,700,102000,0.6862745098039216,Q4,Urban,0.6862745098039216,Oyo
21361,6,30.0,1,0,120000,0.0,Q4,Urban,0.0,Oyo
21362,6,30.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21364,6,30.0,1,250,80000,0.3125,Q4,Urban,0.3125,Oyo
21365,6,30.0,1,16500,70000,23.57142857142857,Q4,Urban,23.57142857142857,Oyo
21367,6,30.0,1,6150,60000,10.25,Q4,Urban,10.25,Oyo
21369,6,30.0,1,8300,21000,39.523809523809526,Q2,Urban,39.523809523809526,Oyo
21371,6,30.0,1,4600,108000,4.2592592592592595,Q4,Urban,4.2592592592592595,Oyo
21374,6,30.0,1,4100,30000,13.666666666666666,Q3,Urban,13.666666666666666,Oyo
21376,6,30.0,1,2000,20000,10.0,Q2,Urban,10.0,Oyo
21377,6,30.0,1,5400,2200000,0.24545454545454545,Q5 (Richest),Urban,0.24545454545454545,Oyo
21379,6,30.0,1,2500,18000,13.88888888888889,Q2,Urban,13.88888888888889,Oyo
21381,6,30.0,1,0,120000,0.0,Q4,Urban,0.0,Oyo
21383,6,30.0,1,15000,21000,71.42857142857143,Q2,Urban,71.42857142857143,Oyo
21385,6,30.0,1,3250,50000,6.5,Q3,Urban,6.5,Oyo
21391,6,30.0,1,0,250000,0.0,Q5 (Richest),Urban,0.0,Oyo
21392,6,30.0,1,2300,25000,9.2,Q2,Urban,9.2,Oyo
21398,6,30.0,1,250,135000,0.1851851851851852,Q4,Urban,0.1851851851851852,Oyo
21402,6,30.0,1,0,11000,0.0,Q2,Urban,0.0,Oyo
21405,6,30.0,1,0,680000,0.0,Q5 (Richest),Urban,0.0,Oyo
21406,6,30.0,1,1300,550000,0.2363636363636364,Q5 (Richest),Urban,0.2363636363636364,Oyo
21407,6,30.0,1,2500,200000,1.25,Q5 (Richest),Urban,1.25,Oyo
21409,6,30.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21411,6,30.0,1,371700,195000,100,Q5 (Richest),Urban,100,Oyo
21412,6,30.0,1,0,72000,0.0,Q4,Urban,0.0,Oyo
21416,6,30.0,1,2500,75000,3.3333333333333335,Q4,Urban,3.3333333333333335,Oyo
21417,6,30.0,1,15700,170000,9.235294117647058,Q5 (Richest),Urban,9.235294117647058,Oyo
21418,6,30.0,1,0,100000,0.0,Q4,Urban,0.0,Oyo
21419,6,30.0,1,20000,40000,50.0,Q3,Urban,50.0,Oyo
21422,6,30.0,1,23400,10000,100,Q1 (Poorest),Urban,100,Oyo
21432,6,30.0,1,0,110000,0.0,Q4,Urban,0.0,Oyo
21433,6,30.0,1,10200,60000,17.0,Q4,Urban,17.0,Oyo
21434,6,30.0,1,8000,50000,16.0,Q3,Urban,16.0,Oyo
21437,6,30.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21442,6,30.0,1,0,20000,0.0,Q2,Urban,0.0,Oyo
21445,6,30.0,1,4100,75000,5.466666666666667,Q4,Urban,5.466666666666667,Oyo
21447,6,30.0,1,31350,100000,31.35,Q4,Urban,31.35,Oyo
21448,6,30.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21449,6,30.0,1,3300,150000,2.1999999999999997,Q4,Urban,2.1999999999999997,Oyo
21451,6,30.0,1,0,15000,0.0,Q2,Urban,0.0,Oyo
21452,6,30.0,1,9500,33000,28.78787878787879,Q3,Urban,28.78787878787879,Oyo
21503,6,30.0,2,0,15000,0.0,Q2,Rural,0.0,Oyo
21514,6,30.0,1,45000,30000,100,Q3,Urban,100,Oyo
21516,6,30.0,1,24000,80000,30.0,Q4,Urban,30.0,Oyo
21520,6,30.0,1,3500,20000,17.5,Q2,Urban,17.5,Oyo
21521,6,30.0,1,0,90000,0.0,Q4,Urban,0.0,Oyo
21529,6,30.0,1,2000,40000,5.0,Q3,Urban,5.0,Oyo
21530,6,30.0,1,2800,10000,28.000000000000004,Q1 (Poorest),Urban,28.000000000000004,Oyo
21533,6,30.0,1,3800,15000,25.333333333333336,Q2,Urban,25.333333333333336,Oyo
21534,6,30.0,1,500,20000,2.5,Q2,Urban,2.5,Oyo
21535,6,30.0,1,7000,170000,4.117647058823529,Q5 (Richest),Urban,4.117647058823529,Oyo
21541,6,30.0,1,9100,20000,45.5,Q2,Urban,45.5,Oyo
21547,6,30.0,1,5300,60000,8.833333333333334,Q4,Urban,8.833333333333334,Oyo
21550,6,30.0,1,800,80000,1.0,Q4,Urban,1.0,Oyo
21555,6,30.0,1,1500,20000,7.5,Q2,Urban,7.5,Oyo
21556,6,30.0,1,0,90000,0.0,Q4,Urban,0.0,Oyo
21558,6,30.0,1,9000,45000,20.0,Q3,Urban,20.0,Oyo
21559,6,30.0,1,2500,70000,3.571428571428571,Q4,Urban,3.571428571428571,Oyo
21563,6,30.0,1,0,95000,0.0,Q4,Urban,0.0,Oyo
21565,6,30.0,1,0,6000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21568,6,30.0,1,0,5000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21573,6,30.0,1,0,5000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21574,6,30.0,1,3500,130000,2.6923076923076925,Q4,Urban,2.6923076923076925,Oyo
21575,6,30.0,1,2100,120000,1.7500000000000002,Q4,Urban,1.7500000000000002,Oyo
21576,6,30.0,1,1300,20000,6.5,Q2,Urban,6.5,Oyo
21578,6,30.0,1,1250,145000,0.8620689655172413,Q4,Urban,0.8620689655172413,Oyo
21579,6,30.0,1,1000,108000,0.9259259259259258,Q4,Urban,0.9259259259259258,Oyo
21585,6,30.0,1,76500,2000000,3.8249999999999997,Q5 (Richest),Urban,3.8249999999999997,Oyo
21588,6,30.0,1,0,980000,0.0,Q5 (Richest),Urban,0.0,Oyo
21590,6,30.0,1,0,5000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21599,6,30.0,1,1100,100000,1.0999999999999999,Q4,Urban,1.0999999999999999,Oyo
21600,6,30.0,1,15500,50000,31.0,Q3,Urban,31.0,Oyo
21603,6,30.0,1,2000,40000,5.0,Q3,Urban,5.0,Oyo
21605,6,30.0,1,15000,462500,3.2432432432432434,Q5 (Richest),Urban,3.2432432432432434,Oyo
21614,6,30.0,1,1200,30000,4.0,Q3,Urban,4.0,Oyo
21615,6,30.0,1,5600,75000,7.466666666666668,Q4,Urban,7.466666666666668,Oyo
21617,6,30.0,1,0,15000,0.0,Q2,Urban,0.0,Oyo
21618,6,30.0,1,15000,50000,30.0,Q3,Urban,30.0,Oyo
21620,6,30.0,1,9000,20000,45.0,Q2,Urban,45.0,Oyo
21627,6,30.0,1,0,140000,0.0,Q4,Urban,0.0,Oyo
21633,6,30.0,1,2500,50000,5.0,Q3,Urban,5.0,Oyo
21634,6,30.0,1,2700,170000,1.588235294117647,Q5 (Richest),Urban,1.588235294117647,Oyo
21637,6,30.0,1,1050,50000,2.1,Q3,Urban,2.1,Oyo
21639,6,30.0,1,1000,12000,8.333333333333332,Q2,Urban,8.333333333333332,Oyo
21641,6,30.0,1,0,100000,0.0,Q4,Urban,0.0,Oyo
21643,6,30.0,1,0,770000,0.0,Q5 (Richest),Urban,0.0,Oyo
21646,6,30.0,1,100000,230000,43.47826086956522,Q5 (Richest),Urban,43.47826086956522,Oyo
21650,6,30.0,1,0,250000,0.0,Q5 (Richest),Urban,0.0,Oyo
21658,6,30.0,1,0,40000,0.0,Q3,Urban,0.0,Oyo
21659,6,30.0,1,0,75000,0.0,Q4,Urban,0.0,Oyo
21661,6,30.0,1,10000,5000,100,Q1 (Poorest),Urban,100,Oyo
21662,6,30.0,1,0,15000,0.0,Q2,Urban,0.0,Oyo
21663,6,30.0,1,5550,100000,5.55,Q4,Urban,5.55,Oyo
21669,6,30.0,2,23500,30000,78.33333333333333,Q3,Rural,78.33333333333333,Oyo
21670,6,30.0,2,1200,60000,2.0,Q4,Rural,2.0,Oyo
21671,6,30.0,2,11500,10000,100,Q1 (Poorest),Rural,100,Oyo
21681,6,30.0,2,0,125000,0.0,Q4,Rural,0.0,Oyo
21682,6,30.0,1,1400,210000,0.6666666666666667,Q5 (Richest),Urban,0.6666666666666667,Oyo
21683,6,30.0,1,0,24000,0.0,Q2,Urban,0.0,Oyo
21685,6,30.0,1,0,100000,0.0,Q4,Urban,0.0,Oyo
21687,6,30.0,1,8500,158000,5.379746835443038,Q4,Urban,5.379746835443038,Oyo
21688,6,30.0,1,7300,6000,100,Q1 (Poorest),Urban,100,Oyo
21692,6,30.0,1,57350,15000,100,Q2,Urban,100,Oyo
21698,6,30.0,1,600,75000,0.8,Q4,Urban,0.8,Oyo
21703,6,30.0,1,0,30000,0.0,Q3,Urban,0.0,Oyo
21708,6,30.0,1,5500,40000,13.750000000000002,Q3,Urban,13.750000000000002,Oyo
21756,6,30.0,2,0,45000,0.0,Q3,Rural,0.0,Oyo
21767,6,30.0,2,17600,10000,100,Q1 (Poorest),Rural,100,Oyo
21768,6,30.0,2,0,20000,0.0,Q2,Rural,0.0,Oyo
21773,6,30.0,2,0,60000,0.0,Q4,Rural,0.0,Oyo
21779,6,30.0,2,10000,10000,100.0,Q1 (Poorest),Rural,100.0,Oyo
21781,6,30.0,2,2500,30000,8.333333333333332,Q3,Rural,8.333333333333332,Oyo
21784,6,30.0,2,7500,40000,18.75,Q3,Rural,18.75,Oyo
21785,6,30.0,2,0,50000,0.0,Q3,Rural,0.0,Oyo
21792,6,30.0,2,27800,15000,100,Q2,Rural,100,Oyo
21798,6,30.0,2,8000,70000,11.428571428571429,Q4,Rural,11.428571428571429,Oyo
21806,6,30.0,1,0,6000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21808,6,30.0,1,30000,50000,60.0,Q3,Urban,60.0,Oyo
21809,6,30.0,1,0,130000,0.0,Q4,Urban,0.0,Oyo
21811,6,30.0,1,34850,200000,17.424999999999997,Q5 (Richest),Urban,17.424999999999997,Oyo
21812,6,30.0,1,14200,1092000,1.3003663003663004,Q5 (Richest),Urban,1.3003663003663004,Oyo
21813,6,30.0,1,69800,55000,100,Q4,Urban,100,Oyo
21814,6,30.0,1,500,56000,0.8928571428571428,Q4,Urban,0.8928571428571428,Oyo
21821,6,30.0,1,0,30000,0.0,Q3,Urban,0.0,Oyo
21822,6,30.0,1,0,60000,0.0,Q4,Urban,0.0,Oyo
21823,6,30.0,1,0,50000,0.0,Q3,Urban,0.0,Oyo
21824,6,30.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21827,6,30.0,1,2750,50000,5.5,Q3,Urban,5.5,Oyo
21841,6,30.0,2,0,20000,0.0,Q2,Rural,0.0,Oyo
21843,6,30.0,2,1200,10000,12.0,Q1 (Poorest),Rural,12.0,Oyo
21844,6,30.0,2,1200,20000,6.0,Q2,Rural,6.0,Oyo
21845,6,30.0,2,1500,15000,10.0,Q2,Rural,10.0,Oyo
21848,6,30.0,2,0,6000,0.0,Q1 (Poorest),Rural,0.0,Oyo
21851,6,30.0,2,1200,15000,8.0,Q2,Rural,8.0,Oyo
21862,6,30.0,1,2900,40000,7.249999999999999,Q3,Urban,7.249999999999999,Oyo
21863,6,30.0,1,110800,150000,73.86666666666667,Q4,Urban,73.86666666666667,Oyo
21864,6,30.0,1,11500,430000,2.6744186046511627,Q5 (Richest),Urban,2.6744186046511627,Oyo
21866,6,30.0,1,10000,45000,22.22222222222222,Q3,Urban,22.22222222222222,Oyo
21868,6,30.0,1,0,360000,0.0,Q5 (Richest),Urban,0.0,Oyo
21872,6,30.0,1,0,600000,0.0,Q5 (Richest),Urban,0.0,Oyo
21875,6,30.0,1,0,69000,0.0,Q4,Urban,0.0,Oyo
21876,6,30.0,1,10200,580000,1.7586206896551726,Q5 (Richest),Urban,1.7586206896551726,Oyo
21878,6,30.0,1,1000,1120000,0.08928571428571429,Q5 (Richest),Urban,0.08928571428571429,Oyo
21879,6,30.0,1,18300,145000,12.620689655172415,Q4,Urban,12.620689655172415,Oyo
21881,6,30.0,1,24270,726000,3.3429752066115705,Q5 (Richest),Urban,3.3429752066115705,Oyo
21884,6,30.0,1,302000,100000,100,Q4,Urban,100,Oyo
21890,6,30.0,1,2500,25000,10.0,Q2,Urban,10.0,Oyo
21891,6,30.0,1,1200,18500,6.486486486486487,Q2,Urban,6.486486486486487,Oyo
21892,6,30.0,1,0,5000,0.0,Q1 (Poorest),Urban,0.0,Oyo
21903,6,30.0,1,9250,210000,4.404761904761905,Q5 (Richest),Urban,4.404761904761905,Oyo
21904,6,30.0,1,0,50000,0.0,Q3,Urban,0.0,Oyo
21905,6,30.0,1,30000,100000,30.0,Q4,Urban,30.0,Oyo
21906,6,30.0,1,0,160000,0.0,Q4,Urban,0.0,Oyo
21913,6,30.0,1,3500,25000,14.000000000000002,Q2,Urban,14.000000000000002,Oyo
21914,6,30.0,1,0,100000,0.0,Q4,Urban,0.0,Oyo
21918,6,30.0,1,500,40000,1.25,Q3,Urban,1.25,Oyo
21919,6,30.0,1,0,240000,0.0,Q5 (Richest),Urban,0.0,Oyo
21920,6,30.0,1,6250,55000,11.363636363636363,Q4,Urban,11.363636363636363,Oyo
21926,6,30.0,1,0,106000,0.0,Q4,Urban,0.0,Oyo
21934,6,30.0,1,6800,140000,4.857142857142857,Q4,Urban,4.857142857142857,Oyo
21935,6,30.0,1,0,30000,0.0,Q3,Urban,0.0,Oyo
21939,6,30.0,1,0,32000,0.0,Q3,Urban,0.0,Oyo
21940,6,30.0,1,35600,55000,64.72727272727272,Q4,Urban,64.72727272727272,Oyo
21942,6,30.0,1,0,756000,0.0,Q5 (Richest),Urban,0.0,Oyo
21947,6,30.0,1,0,120000,0.0,Q4,Urban,0.0,Oyo
21950,6,30.0,1,0,60000,0.0,Q4,Urban,0.0,Oyo
21951,6,30.0,1,0,6000,0.0,Q1 (Poorest),Urban,0.0,Oyo
22002,6,29.0,1,4700,282000,1.6666666666666667,Q5 (Richest),Urban,1.6666666666666667,Osun
22003,6,29.0,1,0,50000,0.0,Q3,Urban,0.0,Osun
22007,6,29.0,1,0,20000,0.0,Q2,Urban,0.0,Osun
22025,6,29.0,2,22300,60000,37.166666666666664,Q4,Rural,37.166666666666664,Osun
22034,6,29.0,1,0,430000,0.0,Q5 (Richest),Urban,0.0,Osun
22036,6,29.0,1,1850,100000,1.8499999999999999,Q4,Urban,1.8499999999999999,Osun
22042,6,29.0,1,2000,150000,1.3333333333333335,Q4,Urban,1.3333333333333335,Osun
22048,6,29.0,1,4000,73000,5.47945205479452,Q4,Urban,5.47945205479452,Osun
22049,6,29.0,1,36800,342000,10.760233918128655,Q5 (Richest),Urban,10.760233918128655,Osun
22051,6,29.0,1,28300,150000,18.866666666666667,Q4,Urban,18.866666666666667,Osun
22052,6,29.0,1,4300,30000,14.333333333333334,Q3,Urban,14.333333333333334,Osun
22057,6,29.0,1,0,400000,0.0,Q5 (Richest),Urban,0.0,Osun
22063,6,29.0,1,0,13500,0.0,Q2,Urban,0.0,Osun
22070,6,29.0,1,250000,20000,100,Q2,Urban,100,Osun
22074,6,29.0,1,0,50000,0.0,Q3,Urban,0.0,Osun
22075,6,29.0,1,11500,410000,2.804878048780488,Q5 (Richest),Urban,2.804878048780488,Osun
22080,6,29.0,1,2550,500000,0.51,Q5 (Richest),Urban,0.51,Osun
22091,6,29.0,1,10000,180000,5.555555555555555,Q5 (Richest),Urban,5.555555555555555,Osun
22093,6,29.0,1,11000,25000,44.0,Q2,Urban,44.0,Osun
22103,6,29.0,2,13500,60000,22.5,Q4,Rural,22.5,Osun
22112,6,29.0,2,0,20000,0.0,Q2,Rural,0.0,Osun
22114,6,29.0,1,5500,30000,18.333333333333332,Q3,Urban,18.333333333333332,Osun
22115,6,29.0,1,0,785000,0.0,Q5 (Richest),Urban,0.0,Osun
22118,6,29.0,1,12300,6000,100,Q1 (Poorest),Urban,100,Osun
22120,6,29.0,1,10000,72000,13.88888888888889,Q4,Urban,13.88888888888889,Osun
22122,6,29.0,1,0,50000,0.0,Q3,Urban,0.0,Osun
22131,6,29.0,2,0,30000,0.0,Q3,Rural,0.0,Osun
22133,6,29.0,2,5600,5000,100,Q1 (Poorest),Rural,100,Osun
22138,6,29.0,2,13500,20000,67.5,Q2,Rural,67.5,Osun
22152,6,29.0,1,1800,4000,45.0,Q1 (Poorest),Urban,45.0,Osun
22161,6,29.0,1,3600,20000,18.0,Q2,Urban,18.0,Osun
22168,6,29.0,1,211650,150000,100,Q4,Urban,100,Osun
22182,6,29.0,1,0,60000,0.0,Q4,Urban,0.0,Osun
22188,6,29.0,1,6500,50000,13.0,Q3,Urban,13.0,Osun
22204,6,29.0,1,0,50000,0.0,Q3,Urban,0.0,Osun
22205,6,29.0,1,0,20000,0.0,Q2,Urban,0.0,Osun
22210,6,29.0,1,7500,20000,37.5,Q2,Urban,37.5,Osun
22251,6,29.0,1,3000,40000,7.5,Q3,Urban,7.5,Osun
22252,6,29.0,1,16000,15000,100,Q2,Urban,100,Osun
22255,6,29.0,1,6600,65000,10.153846153846153,Q4,Urban,10.153846153846153,Osun
22256,6,29.0,1,4200,30000,14.000000000000002,Q3,Urban,14.000000000000002,Osun
22259,6,29.0,1,5600,30000,18.666666666666668,Q3,Urban,18.666666666666668,Osun
22260,6,29.0,1,1600,40000,4.0,Q3,Urban,4.0,Osun
